"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","Charles Washington","2019","S","ARI","-99","$645,000","$0","$645,000","0.003","$712,158","$645,000","1","$645,000","$1,821,734","2020","2019","25","26",""
"","T.J. Logan","2019","RB","TB","2017","$645,000","$0","$645,000","0.003","$645,000","$650,484","4","$2,601,937","$1,674,937","2021","2017","22","25",""
"","Treyvon Hester","2019","DE","WAS","2017","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$1,603,012","2020","2019","26","27",""
"","J'Marcus Webb","2019","RT","MIA","2010","$930,000","$0","$645,000","0.003","$930,000","$930,000","1","$930,000","$7,794,964","2020","2019","30","31",""
"","John Jenkins","2019","DT","MIA","2013","$805,000","$0","$645,000","0.003","$805,000","$805,000","1","$805,000","$5,992,966","2020","2019","29","30",""
"","Vince Biegel","2019","OLB","MIA","2017","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$2,253,586","2020","2019","25","26",""
"","Julie'n Davenport","2019","LT","MIA","2017","$645,000","$0","$645,000","0.003","$645,000","$746,605","4","$2,986,420","$2,251,420","2021","2017","21","24",""
"","Danny Isidora","2019","G","MIA","2017","$645,000","$0","$645,000","0.003","$645,000","$650,484","4","$2,601,937","$1,866,937","2021","2017","22","25",""
"","Deon Lacey","2019","OLB","MIA","-99","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$1,837,648","2020","2019","28","29",""
"","Jermaine Eluemunor","2019","G","NE","2017","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$1,881,569","2020","2019","24","25",""
"","Jon Halapio","2019","C","NYG","2014","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$1,816,689","2020","2019","27","28",""
"","Elijhaa Penny","2019","FB","NYG","-99","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$1,732,205","2020","2019","25","26",""
"","Aldrick Rosas","2019","K","NYG","-99","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$1,666,000","2020","2019","24","25",""
"","Brian Hill","2019","RB","ATL","2017","$645,000","$0","$645,000","0.003","$766,961","$600,000","2","$1,200,000","$1,923,196","2020","2018","22","24",""
"","Brandon Allen","2019","QB","DEN","2016","$645,000","$0","$645,000","0.003","$766,938","$645,000","1","$645,000","$2,069,330","2020","2019","26","27",""
"","Joe Jones","2019","OLB","DEN","-99","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$1,645,210","2020","2019","24","25",""
"","Mike Purcell","2019","DE","DEN","-99","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$2,298,354","2020","2019","27","28",""
"","Matt Moore","2019","QB","KC","-99","$1,030,000","$0","$645,000","0.003","$1,030,000","$1,030,000","1","$1,030,000","$26,128,000","2020","2019","34","35",""
"","Dymonte Thomas","2019","S","DEN","-99","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$1,474,735","2020","2019","25","26",""
"","Justin McCray","2019","G","CLE","-99","$645,000","$0","$645,000","0.003","$777,615","$645,000","1","$645,000","$1,907,215","2020","2019","26","27",""
"","Elijah Wilkinson","2019","RT","DEN","-99","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$1,812,149","2020","2019","23","24",""
"","Kevin Pierre-Louis","2019","OLB","CHI","2014","$805,000","$0","$645,000","0.003","$955,604","$805,000","1","$805,000","$6,331,700","2020","2019","27","28",""
"","Ricky Seals-Jones","2019","TE","CLE","-99","$645,000","$0","$645,000","0.003","$747,444","$645,000","1","$645,000","$1,727,138","2020","2019","23","24",""
"","Rashaad Coward","2019","RT","CHI","-99","$645,000","$0","$645,000","0.003","$893,088","$735,000","2","$1,470,000","$1,651,100","2021","2019","24","25",""
"","Isaiah Irving","2019","OLB","CHI","-99","$645,000","$0","$645,000","0.003","$743,478","$645,000","1","$645,000","$1,682,866","2020","2019","24","25",""
"","Roy Robertson-Harris","2019","DT","CHI","-99","$645,000","$0","$645,000","0.003","$880,155","$645,000","1","$645,000","$2,357,155","2020","2019","25","26",""
"","Ibraheim Campbell","2019","SS","GB","2015","$645,000","$0","$645,000","0.003","$645,000","$720,000","1","$720,000","$3,211,268","2020","2019","26","27",""
"","Lucas Patrick","2019","G","GB","-99","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$2,777,300","2020","2019","25","26",""
"","David Sharpe","2019","T","OAK","2017","$645,000","$0","$645,000","0.003","$645,000","$746,604","4","$2,986,415","$2,397,202","2021","2017","21","24",""
"","Al-Quadin Muhammad","2019","DE","IND","2017","$645,000","$0","$645,000","0.003","$645,000","$645,000","3","$1,935,000","$1,815,466","2021","2018","22","24",""
"","Zach Banner","2019","T","PIT","2017","$645,000","$0","$645,000","0.003","$645,000","$600,000","2","$1,200,000","$2,203,338","2020","2018","24","26",""
"","Jordan Dangerfield","2019","FS","PIT","-99","$645,000","$0","$645,000","0.003","$645,000","$600,000","2","$1,200,000","$1,876,400","2020","2018","27","29",""
"","Matt Feiler","2019","RT","PIT","-99","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$2,045,740","2020","2019","26","27",""
"","Mike Hilton","2019","CB","PIT","-99","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$1,692,600","2020","2019","24","25",""
"","Matt Skura","2019","C","BAL","-99","$645,000","$0","$645,000","0.003","$887,220","$645,000","1","$645,000","$2,525,303","2020","2019","25","26",""
"","Johnny Holton","2019","WR","PIT","-99","$645,000","$0","$645,000","0.003","$645,000","$690,000","2","$1,380,000","$1,791,059","2021","2019","27","28",""
"","Ryan Switzer","2019","WR","PIT","2017","$645,000","$0","$645,000","0.003","$645,000","$741,497","4","$2,965,987","$2,230,987","2021","2017","22","25",""
"","Geno Smith","2019","QB","SEA","2013","$805,000","$0","$645,000","0.003","$805,000","$805,000","1","$805,000","$8,046,078","2020","2019","28","29",""
"","David Moore","2019","WR","SEA","2017","$645,000","$0","$645,000","0.003","$645,000","$645,000","1","$645,000","$1,530,683","2020","2019","23","24",""
"","Bilal Nichols","2019","DE","CHI","2018","$570,000","$74,870","$644,870","0.003","$739,654","$689,871","4","$2,759,482","$1,519,136","2022","2018","21","23",""
"","Tre Flowers","2019","CB","SEA","2018","$570,000","$74,682","$644,682","0.003","$570,000","$689,682","4","$2,758,729","$1,348,729","2022","2018","24","26",""
"","Michael Dickson","2019","P","SEA","2018","$570,000","$72,537","$642,537","0.003","$570,000","$687,538","4","$2,750,151","$1,340,151","2022","2018","21","23",""
"","Bryce Love","2019","RB","WAS","2019","$453,706","$188,583","$642,288","0.003","$1,208,037","$818,583","4","$3,274,332","$1,208,037","2023","2019","21","22",""
"","Dane Cruikshank","2019","S","TEN","2018","$570,000","$71,973","$641,973","0.003","$570,000","$686,974","4","$2,747,894","$1,337,894","2022","2018","22","24",""
"","Tyrell Crosby","2019","LT","DET","2018","$570,000","$71,920","$641,920","0.003","$570,000","$686,921","4","$2,747,683","$1,337,683","2022","2018","22","24",""
"","Siran Neal","2019","S","BUF","2018","$570,000","$71,504","$641,504","0.003","$734,356","$686,504","4","$2,746,016","$1,500,372","2022","2018","23","25",""
"","Scott Quessenberry","2019","C","LAC","2018","$570,000","$71,063","$641,063","0.003","$570,000","$686,063","4","$2,744,252","$1,334,252","2022","2018","22","24",""
"","Tyler Conklin","2019","TE","MIN","2018","$570,000","$70,257","$640,257","0.003","$570,000","$685,258","4","$2,741,031","$1,331,031","2022","2018","22","24",""
"","Jaleel Scott","2019","WR","BAL","2018","$495,000","$145,095","$640,095","0.003","$501,022","$760,095","4","$3,040,381","$1,444,403","2022","2018","22","24",""
"","Ogbonnia Okoronkwo","2019","OLB","LAR","2018","$570,000","$68,634","$638,634","0.003","$570,000","$683,634","4","$2,734,536","$1,283,238","2022","2018","22","24",""
"","Jermaine Carter","2019","ILB","CAR","2018","$570,000","$68,343","$638,343","0.003","$758,235","$683,344","4","$2,733,374","$1,511,609","2022","2018","22","24",""
"","Tim Settle","2019","DT","WAS","2018","$570,000","$67,010","$637,010","0.003","$570,000","$682,010","4","$2,728,041","$1,318,041","2022","2018","20","22",""
"","Juston Burris","2019","CB","CLE","2016","$635,294","$0","$635,294","0.003","$802,281","$720,000","1","$720,000","$3,006,306","2020","2019","25","26",""
"","Jaylen Samuels","2019","RB","PIT","2018","$570,000","$64,516","$634,516","0.003","$570,000","$679,517","4","$2,718,066","$1,308,066","2022","2018","21","23",""
"","Martinas Rankin","2019","G","KC","2018","$634,000","$0","$634,000","0.003","$634,000","$886,567","4","$3,546,268","$2,015,268","2022","2018","23","25",""
"","Ifeadi Odenigbo","2019","DE","MIN","2017","$570,000","$62,500","$632,500","0.003","$695,000","$615,000","2","$1,230,000","$1,337,306","2021","2019","24","25",""
"","Garrett Gilbert","2019","QB","CLE","2014","$570,000","$37,500","$632,500","0.003","$672,862","$690,000","2","$1,380,000","$1,334,792","2021","2019","27","28",""
"","Jordan Wilkins","2019","RB","IND","2018","$570,000","$60,310","$630,310","0.003","$570,000","$675,310","4","$2,701,241","$1,291,241","2022","2018","23","25",""
"","Jace Sternberger","2019","TE","GB","2019","$378,000","$251,632","$629,632","0.003","$1,384,528","$966,382","4","$3,865,528","$1,384,528","2023","2019","22","23",""
"","JK Scott","2019","P","GB","2018","$570,000","$54,388","$624,388","0.003","$570,000","$669,388","4","$2,677,553","$1,267,553","2022","2018","21","23",""
"","Marquez Valdes-Scantling","2019","WR","GB","2018","$570,000","$54,388","$624,388","0.003","$570,000","$669,388","4","$2,677,553","$1,267,553","2022","2018","23","25",""
"","Damion Ratley","2019","WR","CLE","2018","$570,000","$48,466","$618,466","0.003","$691,190","$663,467","4","$2,653,866","$1,365,056","2022","2018","22","24",""
"","Michael Jordan","2019","G","CIN","2019","$495,000","$122,098","$617,098","0.003","$1,219,811","$752,098","4","$3,008,392","$1,219,811","2023","2019","20","21",""
"","John Cominsky","2019","DE","ATL","2019","$495,000","$122,098","$617,098","0.003","$1,031,859","$752,098","4","$3,008,392","$1,031,859","2023","2019","23","24",""
"","Shareef Miller","2019","DE","PHI","2019","$495,000","$121,632","$616,632","0.003","$981,528","$751,632","4","$3,006,528","$981,528","2023","2019","21","22",""
"","Zach Kerr","2019","DT","ARI","-99","$615,588","$0","$615,588","0.003","$712,190","$805,000","1","$805,000","$6,106,620","2020","2019","28","29",""
"","Jeremiah Attaochu","2019","OLB","DEN","2014","$615,588","$0","$615,588","0.003","$737,526","$805,000","1","$805,000","$9,129,258","2020","2019","25","26",""
"","L.J. Fort","2019","ILB","BAL","-99","$615,588","$0","$615,588","0.003","$754,196","$2,750,000","2","$5,500,000","$5,052,487","2022","2019","28","29",""
"","Foley Fatukasi","2019","DT","NYJ","2018","$570,000","$43,563","$613,563","0.003","$570,000","$658,563","4","$2,634,253","$1,224,253","2022","2018","22","24",""
"","Deshon Elliott","2019","S","BAL","2018","$570,000","$39,448","$609,448","0.003","$625,451","$654,449","4","$2,617,795","$1,146,246","2022","2018","20","22",""
"","Russell Gage","2019","WR","ATL","2018","$570,000","$39,048","$609,048","0.003","$808,803","$654,049","4","$2,616,194","$1,444,997","2022","2018","21","23",""
"","Sebastian Joseph","2019","DT","LAR","2018","$570,000","$38,809","$608,809","0.003","$570,000","$653,809","4","$2,615,237","$1,205,237","2022","2018","22","24",""
"","Shaun-Dion Hamilton","2019","ILB","WAS","2018","$570,000","$38,252","$608,252","0.003","$570,000","$653,253","4","$2,613,010","$1,203,010","2022","2018","22","24",""
"","Josh Wells","2019","RT","TB","-99","$757,647","$0","$607,059","0.003","$757,647","$805,000","1","$805,000","$3,502,897","2020","2019","27","28",""
"","Marshall Newhouse","2019","RT","NE","2010","$875,294","$0","$607,059","0.003","$875,294","$930,000","1","$930,000","$11,470,659","2020","2019","30","31",""
"","Joshua Dobbs","2019","QB","JAC","2017","$607,059","$0","$607,058","0.003","$607,058","$749,781","4","$2,999,124","$2,264,123","2021","2017","21","24",""
"","Tye Smith","2019","CB","TEN","2015","$607,059","$0","$607,058","0.003","$607,058","$607,059","1","$607,059","$2,260,116","2020","2019","25","26",""
"","LaRoy Reynolds","2019","ILB","CIN","-99","$757,647","$0","$607,056","0.003","$859,773","$805,000","1","$805,000","$5,224,625","2020","2019","28","29",""
"","Foyesade Oluokun","2019","LB","ATL","2018","$570,000","$36,657","$606,657","0.003","$799,301","$651,657","4","$2,606,629","$1,425,930","2022","2018","22","24",""
"","Nick Vannett","2019","TE","PIT","2016","$606,118","$0","$606,117","0.003","$606,117","$764,220","4","$3,056,880","$3,056,879","2020","2016","22","26",""
"","Phil Haynes","2019","G","SEA","2019","$433,059","$172,718","$605,776","0.003","$1,123,930","$802,718","4","$3,210,872","$1,123,930","2023","2019","23","24",""
"","Matt Pryor","2019","T","PHI","2018","$570,000","$33,195","$603,195","0.003","$570,000","$648,196","4","$2,592,783","$1,182,783","2022","2018","23","25",""
"","Austin Bryant","2019","DE","DET","2019","$419,291","$183,158","$602,449","0.003","$1,151,923","$812,459","4","$3,249,836","$1,151,923","2023","2019","22","23",""
"","Kahale Warring","2019","TE","HOU","2019","$378,000","$223,051","$601,051","0.003","$1,270,204","$910,114","4","$3,640,456","$1,270,204","2023","2019","21","22",""
"","Peter Kalambayi","2019","OLB","HOU","2018","$570,000","$29,602","$599,602","0.003","$570,000","$644,602","4","$2,578,408","$1,168,408","2022","2018","22","24",""
"","Bradley Bozeman","2019","G","BAL","2018","$570,000","$29,602","$599,602","0.003","$973,685","$644,602","4","$2,578,408","$1,572,093","2022","2018","23","25",""
"","Isaiah Johnson","2019","CB","OAK","2019","$433,056","$165,573","$598,629","0.003","$1,095,348","$795,573","4","$3,182,292","$1,095,348","2023","2019","23","24",""
"","Connor McGovern","2019","C","DAL","2019","$378,000","$220,527","$598,527","0.003","$1,260,108","$904,527","4","$3,618,108","$1,260,108","2023","2019","21","22",""
"","Jared Veldheer","2019","RT","GB","2010","$441,176","$0","$597,426","0.003","$597,426","$3,500,000","1","$3,500,000","$41,460,305","2020","2019","31","32",""
"","Bradley Sowell","2019","TE","CHI","-99","$597,059","$0","$597,058","0.003","$602,281","$1,450,000","1","$1,450,000","$7,229,292","2020","2019","29","30",""
"","Kareem Hunt","2019","RB","CLE","2017","$341,471","$0","$596,471","0.002","$674,163","$1,100,000","1","$1,100,000","$2,364,012","2020","2019","23","24",""
"","Foster Moreau","2019","TE","OAK","2019","$474,353","$122,098","$596,451","0.003","$962,745","$752,098","4","$3,008,392","$962,745","2023","2019","21","22",""
"","Matthew Adams","2019","OLB","IND","2018","$570,000","$25,395","$595,395","0.003","$570,000","$640,396","4","$2,561,583","$1,151,583","2022","2018","22","24",""
"","Jullian Taylor","2019","DT","SF","2018","$570,000","$24,510","$594,510","0.003","$570,000","$639,511","4","$2,558,043","$1,148,043","2022","2018","22","24",""
"","Iman Marshall","2019","CB","BAL","2019","$426,174","$168,299","$594,472","0.003","$1,114,526","$798,299","4","$3,193,197","$1,114,526","2023","2019","21","22",""
"","Javon Wims","2019","WR","CHI","2018","$570,000","$23,978","$593,978","0.003","$770,896","$638,978","4","$2,555,912","$1,346,808","2022","2018","23","25",""
"","Laquon Treadwell","2019","WR","MIN","2016","$592,941","$0","$592,941","0.003","$592,941","$720,000","1","$720,000","$9,280,208","2020","2019","23","24",""
"","Tyrell Adams","2019","OLB","HOU","-99","$592,941","$0","$592,941","0.003","$592,941","$720,000","1","$720,000","$1,431,292","2020","2019","26","27",""
"","Jason Sanders","2019","K","MIA","2018","$570,000","$22,800","$592,800","0.003","$570,000","$637,800","4","$2,551,200","$1,141,200","2022","2018","22","24",""
"","Leon Jacobs","2019","OLB","JAC","2018","$570,000","$22,670","$592,670","0.003","$570,000","$637,670","4","$2,550,681","$1,120,027","2022","2018","22","24",""
"","Andre Smith","2019","ILB","CAR","2018","$570,000","$22,264","$592,264","0.003","$695,095","$637,264","4","$2,549,056","$1,264,151","2022","2018","20","22",""
"","Zaire Franklin","2019","OLB","IND","2018","$570,000","$21,764","$591,764","0.003","$570,000","$636,764","4","$2,547,057","$1,137,057","2022","2018","21","23",""
"","Hunter Bradley","2019","LS","GB","2018","$570,000","$19,335","$589,335","0.003","$570,000","$634,336","4","$2,537,342","$1,127,342","2022","2018","23","25",""
"","Richie James","2019","WR","SF","2018","$570,000","$19,142","$589,142","0.003","$570,000","$634,143","4","$2,536,571","$1,126,571","2022","2018","22","24",""
"","Will Clapp","2019","C","NO","2018","$570,000","$18,285","$588,285","0.003","$570,000","$633,285","4","$2,533,140","$1,123,140","2022","2018","22","24",""
"","Logan Cooke","2019","P","JAC","2018","$570,000","$17,905","$587,905","0.003","$570,000","$632,906","4","$2,531,623","$1,121,623","2022","2018","22","24",""
"","Trey Quinn","2019","WR","WAS","2018","$570,000","$17,267","$587,267","0.003","$570,000","$632,268","4","$2,529,070","$1,022,703","2022","2018","22","24",""
