,Player,Age,Year,Pos,Cat_POS,Team,BaseSalary,SigningBonus,Cap Hit,Salary%,Conf,Division,Wins,Losses,Ties,Win %,Div_Rank,Scored,Allowed,Net,SOV,SOS,Playoff,Won Superbowl
13410,Jermaine Grace,24,2017,OLB,Defense,IND,191471,0,191471,0.001,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
13411,Brian Hill,22,2017,RB,Offense,CIN,191471,0,191471,0.001,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
13412,Colin Holba,23,2017,LS,Special Teams,JAX,191471,0,191471,0.001,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
13413,Larry Pinkard,25,2017,WR,Offense,JAX,191471,0,191471,0.001,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
13414,Tyler Catalina,24,2017,T,Offense,WAS,191471,0,191470,0.001,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
13415,Sheldon Day,23,2017,DT,Defense,SF,190590,0,190590,0.001,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
13416,Cobi Hamilton,27,2017,WR,Offense,HOU,190590,0,190590,0.001,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13417,Kyle Peko,24,2017,DT,Defense,DEN,190588,0,190588,0.001,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
13418,Christian Ringo,25,2017,DT,Defense,DET,190588,0,190588,0.001,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
13419,Sean Spence,28,2017,ILB,Defense,PIT,182353,0,182352,0.001,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
13420,Leon McFadden,27,2017,CB,Defense,ATL,182353,0,182352,0.001,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
13421,Zach Moore,27,2017,DE,Defense,CAR,180882,0,180882,0.001,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
13422,Lamarr Houston,30,2017,OLB,Defense,CHI,264705,0,180882,0.001,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
13423,Bradley Marquez,25,2017,WR,Offense,DET,180882,0,180882,0.001,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
13424,Datone Jones,27,2017,DE,Defense,DAL,227941,0,180882,0.001,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
13425,Geno Grissom,25,2017,DE,Defense,NE,180882,0,180882,0.001,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
13426,A.J. Derby,26,2017,TE,Offense,MIA,180880,0,180880,0.001,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
13427,Khalif Barnes,35,2017,LT,Offense,ARI,176471,0,176470,0.001,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
13428,LeShun Daniels,22,2017,RB,Offense,WAS,164118,0,164118,0.001,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
13429,Jason Vander Laan,25,2017,TE,Offense,IND,164118,0,164118,0.001,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
13430,Kevin Peterson,23,2017,CB,Defense,LAR/STL,164118,0,164118,0.001,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
13431,Eric Lee,23,2017,DE,Defense,NE,164118,0,164118,0.001,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
13432,David Moore,22,2017,WR,Offense,SEA,164118,0,164118,0.001,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
13433,Gabe Martin,25,2017,ILB,Defense,ARI,158825,0,158825,0.001,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
13434,Alan Cross,24,2017,TE,Offense,TB,158825,0,158825,0.001,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
13435,Ross Travis,24,2017,TE,Offense,IND,158825,0,158825,0.001,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
13436,Carlos Thompson,25,2017,OLB,Defense,LAR/STL,158825,0,158825,0.001,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
13437,Brandon Dixon,27,2017,CB,Defense,NYG,158825,0,158825,0.001,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
13438,Bryan Braman,30,2017,OLB,Defense,PHI,158824,0,158823,0.001,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
13439,Anthony Fabiano,24,2017,T,Offense,IND,158824,0,158823,0.001,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
13440,Kenny Britt,29,2017,WR,Offense,NE,158824,0,158823,0.001,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
13441,Nicholas Grigsby,25,2017,ILB,Defense,NE,158824,0,158823,0.001,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
13442,Ricky Jean Francois,31,2017,DT,Defense,NE,158824,0,158823,0.001,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
13443,Howard Jones,27,2017,OLB,Defense,CHI,144706,0,144705,0.001,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
13444,Anthony Johnson,24,2017,DE,Defense,IND,144706,0,144705,0.001,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
13445,Matt Jones,24,2017,RB,Offense,IND,144706,0,144705,0.001,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
13446,Cameron Lynch,24,2017,OLB,Defense,LAR/STL,144706,0,144705,0.001,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
13447,MyCole Pruitt,25,2017,TE,Offense,HOU,144706,0,144705,0.001,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13448,Marcus Rios,23,2017,CB,Defense,DEN,136765,0,136765,0.001,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
13449,Michael Clark,22,2017,WR,Offense,GB,136765,0,136765,0.001,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
13450,Garrett Griffin,23,2017,TE,Offense,NO,136765,0,136765,0.001,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
13451,Arthur Maulet,24,2017,CB,Defense,NO,136765,0,136765,0.001,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
13452,Michael Liedtke,25,2017,G,Offense,TB,136765,0,136765,0.001,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
13453,Pat O'Connor,24,2017,DE,Defense,TB,136765,0,136765,0.001,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
13454,Bobo Wilson,22,2017,WR,Offense,TB,136765,0,136765,0.001,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
13455,Jeremy McNichols,22,2017,RB,Offense,SF,136765,0,136765,0.001,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
13456,K.J. Brent,24,2017,WR,Offense,IND,136765,0,136765,0.001,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
13457,LaTroy Lewis,24,2017,ILB,Defense,HOU,136765,0,136765,0.001,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13458,Gimel President,23,2017,OLB,Defense,HOU,136765,0,136765,0.001,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13459,Chad Slade,25,2017,G,Offense,HOU,136765,0,136765,0.001,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13460,Cameron Malveaux,23,2017,DE,Defense,MIA,136765,0,136765,0.001,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
13461,De'Veon Smith,23,2017,RB,Offense,MIA,136765,0,136765,0.001,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
13462,Isaac Whitney,23,2017,WR,Offense,LV/OAK,136765,0,136765,0.001,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
13463,Carroll Phillips,25,2017,OLB,Defense,JAX,136765,0,136765,0.001,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
13464,Lavar Edwards,27,2017,DE,Defense,CLE,136765,0,136764,0.001,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
13465,Jonathan Freeny,28,2017,OLB,Defense,NO,136765,0,136764,0.001,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
13466,George Johnson,30,2017,DE,Defense,NO,136765,0,136764,0.001,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
13467,Stanley Jean-Baptiste,27,2017,CB,Defense,BAL,127060,0,127060,0.001,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
13468,Harlan Miller,23,2017,CB,Defense,ARI,127059,0,127058,0.001,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
13469,Joey Hunt,23,2017,C,Offense,SEA,127059,0,127058,0.001,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
13470,Darius Powe,23,2017,WR,Offense,NYG,127059,0,127058,0.001,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
13471,Nordly Capi,25,2017,OLB,Defense,BUF,109412,0,109412,0.001,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
13472,Brandon Reilly,24,2017,WR,Offense,BUF,109412,0,109412,0.001,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
13473,Justin Currie,24,2017,SS,Defense,CLE,109412,0,109412,0.001,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
13474,Rashaad Coward,23,2017,DT,Defense,CHI,109412,0,109412,0.001,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
13475,Cameron Lee,24,2017,G,Offense,CHI,109412,0,109412,0.001,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
13476,Robert Davis,22,2017,WR,Offense,WAS,109412,0,109412,0.001,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
13477,Kyle Kalis,24,2017,T,Offense,WAS,109412,0,109412,0.001,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
13478,Justin Hamilton,24,2017,DT,Defense,KC,109412,0,109412,0.001,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
13479,Tony McRae,24,2017,CB,Defense,CIN,109412,0,109412,0.001,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
13480,DeAndrew White,26,2017,WR,Offense,HOU,109412,0,109412,0.001,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13481,Josh Carraway,23,2017,OLB,Defense,TEN,109412,0,109412,0.001,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
13482,Isaiah Johnson,25,2017,FS,Defense,LAR/STL,108529,0,108529,0.001,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
13483,Keith Reaser,26,2017,CB,Defense,KC,108529,0,108529,0.001,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
13484,Taylor Heinicke,24,2017,QB,Offense,HOU,108529,0,108529,0.001,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13485,Craig Mager,25,2017,CB,Defense,LAC/SD,108529,0,108529,0.001,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
13486,Kapri Bibbs,24,2017,RB,Offense,WAS,108528,0,108528,0.001,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
13487,Sterling Moore,27,2017,CB,Defense,NO,105882,0,105882,0.001,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
13488,C.J. Goodwin,27,2017,S,Defense,ARI,95295,0,95295,0.001,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
13489,Matt Hazel,25,2017,WR,Offense,CLE,95294,0,95294,0.0,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
13490,C.J. Smith,24,2017,CB,Defense,CLE,95294,0,95294,0.0,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
13491,Tyvis Powell,23,2017,S,Defense,SF,95294,0,95294,0.001,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
13492,Gabe Holmes,26,2017,TE,Offense,ARI,95294,0,95294,0.001,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
13493,Vinston Painter,28,2017,RT,Offense,ARI,95294,0,95294,0.001,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
13494,Trey Williams,25,2017,RB,Offense,DAL,95294,0,95294,0.001,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
13495,Paul Dawson,24,2017,OLB,Defense,SEA,95294,0,95294,0.001,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
13496,Garrison Smith,26,2017,DE,Defense,SEA,95294,0,95294,0.001,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
13497,Darius Latham,23,2017,DT,Defense,LV/OAK,95294,0,95294,0.001,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
13498,J.J. Dielman,24,2017,C,Offense,DEN,82059,7500,89559,0.001,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
13499,Matt LaCosse,25,2017,TE,Offense,DEN,82059,0,82059,0.001,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
13500,Dymonte Thomas,24,2017,S,Defense,DEN,82059,0,82059,0.001,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
13501,Geoff Gray,23,2017,T,Offense,CLE,82059,0,82059,0.0,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
13502,Kyle Carter,25,2017,TE,Offense,MIN,82059,0,82059,0.001,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
13503,Otha Peters,23,2017,OLB,Defense,WAS,82059,0,82059,0.001,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
13504,Pete Robertson,25,2017,OLB,Defense,WAS,82059,0,82059,0.001,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
13505,Riley Bullough,24,2017,ILB,Defense,TB,82059,0,82059,0.001,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
13506,Max McCaffrey,23,2017,WR,Offense,SF,82059,0,82059,0.0,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
13507,Akeem Judd,25,2017,RB,Offense,NYJ,82059,0,82059,0.001,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
13508,Leon McQuay III,23,2017,S,Defense,KC,82059,0,82059,0.001,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
13509,Rodney Coe,24,2017,DT,Defense,DET,82059,0,82059,0.001,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
13510,Brandon Bell,22,2017,OLB,Defense,CIN,82059,0,82059,0.001,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
13511,Jarveon Williams,22,2017,RB,Offense,CIN,82059,0,82059,0.001,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
13512,Michael Tyson,24,2017,CB,Defense,SEA,82059,0,82059,0.001,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
13513,Damien Mama,22,2017,T,Offense,NYG,82059,0,82059,0.001,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
13514,Ryan Murphy,25,2017,FS,Defense,NYG,82059,0,82059,0.001,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
13515,Hunter Sharp,23,2017,WR,Offense,NYG,82059,0,82059,0.001,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
13516,Isaac Rochell,22,2017,DT,Defense,LAC/SD,82059,0,82059,0.001,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
13517,Breon Borders,22,2017,CB,Defense,BUF,82059,0,82058,0.001,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
13518,Adam Gettis,29,2017,G,Offense,TB,81176,0,81176,0.001,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
13519,Caraun Reid,26,2017,DE,Defense,IND,81176,0,81176,0.001,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
13520,Stevan Ridley,28,2017,RB,Offense,PIT,91176,0,72353,0.0,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
13521,Jonathan Anderson,26,2017,ILB,Defense,CHI,72353,0,72352,0.0,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
13522,Ibraheim Campbell,25,2017,SS,Defense,HOU,72353,0,72352,0.0,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13523,Ian Silberman,25,2017,G,Offense,LV/OAK,72353,0,72352,0.0,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
13524,James Stone,25,2017,C,Offense,LV/OAK,72353,0,72352,0.0,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
13525,Jaelen Strong,23,2017,WR,Offense,JAX,72353,0,72352,0.0,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
13526,Mark Glowinski,25,2017,G,Offense,IND,68333,0,68333,0.0,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
13527,Joe Callahan,24,2017,QB,Offense,GB,63530,0,63530,0.0,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
13528,Jeremy Cash,25,2017,OLB,Defense,CLE,63530,0,63530,0.0,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
13529,Ronald Martin,24,2017,SS,Defense,IND,63530,0,63530,0.0,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
13530,Michael Hunter,24,2017,CB,Defense,DEN,63529,0,63529,0.0,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
13531,Bronson Hill,24,2017,RB,Offense,ARI,63529,0,63529,0.0,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
13532,Tony McDaniel,32,2017,DT,Defense,NO,58824,0,58823,0.0,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
13533,James Harrison,39,2017,OLB,Defense,NE,58824,0,58823,0.0,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
13534,Jerod Evans,23,2017,QB,Offense,GB,54706,0,54706,0.0,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
13535,Reggie Gilbert,24,2017,DE,Defense,GB,54706,0,54706,0.0,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
13536,Brandon Greene,23,2017,T,Offense,CHI,54706,0,54706,0.0,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
13537,Mose Frazier,24,2017,WR,Offense,CAR,54706,0,54706,0.0,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
13538,Dare Ogunbowale,23,2017,RB,Offense,WAS,54706,0,54706,0.0,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
13539,Nigel Harris,23,2017,OLB,Defense,TB,54706,0,54706,0.0,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
13540,Fish Smithson,23,2017,S,Defense,WAS,54706,0,54706,0.0,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
13541,Isaiah Johnson,25,2017,S,Defense,TB,54706,0,54706,0.0,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
13542,David Rivers III,23,2017,CB,Defense,TB,54706,0,54706,0.0,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
13543,Channing Ward,25,2017,DE,Defense,TB,54706,0,54706,0.0,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
13544,Sam Ficken,25,2017,K,Special Teams,LAR/STL,54706,0,54706,0.0,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
13545,Andy Jones,23,2017,WR,Offense,DET,54706,0,54706,0.0,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
13546,Justin Murray,24,2017,T,Offense,CIN,54706,0,54706,0.0,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
13547,Kent Perkins,23,2017,G,Offense,CIN,54706,0,54706,0.0,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
13548,Jarrod Clements,23,2017,DT,Defense,HOU,54706,0,54706,0.0,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13549,Ryan Malleck,24,2017,TE,Offense,HOU,54706,0,54706,0.0,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13550,David Quessenberry,27,2017,LT,Offense,HOU,54706,0,54706,0.0,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13551,Thomas Duarte,22,2017,TE,Offense,MIA,54706,0,54706,0.0,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
13552,Pharaoh Brown,23,2017,TE,Offense,LV/OAK,54706,0,54706,0.0,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
13553,Brady Sheldon,24,2017,OLB,Defense,LV/OAK,54706,0,54706,0.0,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
13554,Nick Rose,23,2017,K,Special Teams,LAC/SD,54706,0,54706,0.0,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
13555,Josh Johnson,31,2017,QB,Offense,HOU,52941,0,52941,0.0,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
13556,Kasim Edebali,28,2017,OLB,Defense,NO,40588,0,40588,0.0,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
13557,Nick Becton,27,2017,LT,Offense,NYG,40588,0,40588,0.0,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
13558,Marcus Murphy,26,2017,RB,Offense,BUF,36176,0,36176,0.0,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
13559,Deon Simon,27,2017,DT,Defense,NYJ,36176,0,36176,0.0,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
13560,Lucky Whitehead,25,2017,WR,Offense,NYJ,36176,0,36176,0.0,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
13561,Edmond Robinson,25,2017,OLB,Defense,ARI,36176,0,36176,0.0,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
13562,Joe Kerridge,25,2017,FB,Offense,GB,31765,0,31765,0.0,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
13563,Cornelius Edison,24,2017,C,Offense,MIN,31765,0,31765,0.0,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
13564,Hakeem Valles,25,2017,TE,Offense,DET,31765,0,31765,0.0,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
13565,Rashawn Scott,25,2017,WR,Offense,MIA,31765,0,31765,0.0,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
13566,Marquis Bundy,23,2017,WR,Offense,NYG,31765,0,31765,0.0,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
13567,Ryan O'Malley,24,2017,TE,Offense,NYG,31765,0,31765,0.0,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
13568,Russell Hansbrough,24,2017,RB,Offense,LAC/SD,31765,0,31765,0.0,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
13569,Gabe Wright,25,2017,DT,Defense,MIA,31765,0,31764,0.0,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
13570,Montay Crockett,24,2017,WR,Offense,JAX,27353,0,27353,0.0,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
13571,Emanuel Byrd,23,2017,TE,Offense,GB,27353,0,27353,0.0,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
13572,Malachi Dupre,22,2017,WR,Offense,BUF,27353,0,27353,0.0,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
13573,Rickey Hatley,23,2017,DT,Defense,BUF,27353,0,27353,0.0,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
13574,Marquez Williams,23,2017,FB,Offense,CLE,27353,0,27353,0.0,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
13575,Manasseh Garner,25,2017,RB,Offense,WAS,27353,0,27353,0.0,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
13576,John Fullington,26,2017,G,Offense,NO,27353,0,27353,0.0,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
13577,Aaron Neary,25,2017,T,Offense,LAR/STL,27353,0,27353,0.0,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
13578,Garrett Sickels,23,2017,OLB,Defense,LAR/STL,27353,0,27353,0.0,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
